Open,High,Low,Close,Volume,EMA_fast,EMA_slow,RSI,ATR,ATR_pct,BOLLz,DonchianHi20,DonchianLo20,DonchianHi55,DonchianLo55,Mom,RV_Parkinson,estimated_spread_pct,price_impact,volume_impact,intrabar_momentum,volume_acceleration,volume_zscore,price_direction,volume_weighted_direction,net_buying_pressure,estimated_funding_pressure,funding_zscore,basis_proxy,basis_momentum,gap_size,volume_spike,liquidation_risk,liquidation_zscore,btc_beta,btc_correlation,btc_relative_strength,btc_outperformance,market_cap_rank,dominance_factor,volatility_20d,vol_regime,trend_strength,trend_regime,hurst_exponent,momentum_regime,drawdown,stress_regime,trend_alignment,vol_structure_score,ema_8,ema_20,ema_50,ema_200,rsi,atr,atr_pct,bb_upper,bb_lower,bb_position,symbol,target
118371.25,118544.28,118342.44,118541.64,226.47492,118415.55946297749,118127.17992802402,55.95500924817718,191.13857142856952,0.16124171340009122,0.22372068780526722,118922.45,118188.22,118922.45,115796.23,2.0146854753997165,0.0010357906576899823,0.1702692825913295,0.0014384192382168029,1.0639810496064126,0.844183511688259,0.2871631074228431,0.13056513120989036,1.0,226.47492,-781.1914999999997,2.9342603018168525,0.6837441635949705,0.14394542593745285,0.016918358737037325,0.0,0.6638937396623632,0.0,-0.7790587747195018,1.0,0.7,0.0,0,10,0.1,2.0232102014840976,0,3.576932330824384,2,0.3128666122906682,0,-0.24578042711954629,0,1.0,0.004389221459945265,118495.91039034948,118415.55946297752,118192.61736413483,118127.20131928346,55.95500924876146,191.13857142856952,0.1612417134000926,118764.98777821839,118263.63022178163,0.5545139883683757,BTC/USDT,1
118541.64,118645.1,118285.14,118626.18,209.37993,118435.61856174153,118137.0611175681,59.399416494106525,210.59928571428463,0.1775318784725959,0.8336390810526645,118922.45,118278.91,118922.45,115796.23,1.4632868078979098,0.0010475555350532978,0.3034406064496104,0.0007129129371815299,1.0232749882474594,0.23485942882475064,-0.07548292764602804,0.04901779448752669,1.0,209.37993,-359.1977799999997,2.5046222150407935,0.4598672256362769,0.07131671200093503,0.00745625347279751,0.0,0.6216062548618002,0.0,-0.7790587747195018,1.0,0.7,0.0,0,10,0.1,1.8249880722034282,0,4.120526315789873,2,0.29839954521762746,0,-0.17463899763796586,0,1.0,0.004389221459945265,118524.85919249407,118435.61856174156,118209.61982045513,118132.1919500143,59.39941649469827,210.59928571428463,0.1775318784725974,118776.61822001288,118269.86577998714,0.7031327170220467,BTC/USDT,1
118626.19,118626.19,118108.28,118146.82,243.81849,118408.11393681377,118137.25436276477,42.339967487922145,237.7249999999996,0.20121150954380115,-2.446673768963826,118922.45,118108.28,118922.45,115796.23,-3.3944022149337734,0.0011951901503264868,0.438361354118548,-0.004049200159932947,1.1712596804381052,-0.9255855264410159,0.1644788017648109,0.36665684203336435,-1.0,-243.81849,-454.7710199999997,1.902942033209625,0.13677098470765708,-0.4040929245129443,-0.0055839499637860834,8.429842391715915e-08,0.7290245292505297,6.145561881276855e-08,1.1237700518199307,1.0,0.7,0.0,0,10,0.1,2.5354298738626317,0,2.4556992481177957,2,0.28561073014887495,0,-0.5780262183180174,0,1.0,0.004389221459945265,118440.85048305095,118408.11393681378,118207.15708239641,118132.33824772868,42.33996748824768,237.7249999999996,0.20121150954380285,118811.31053311373,118205.12346688625,-0.09618065137727354,BTC/USDT,0
118146.82,118702.1,117807.35,118557.01,563.00902,118422.29451426008,118145.56635558131,46.57086007081059,278.50142857142885,0.23490928842708372,0.2995033420358176,118922.45,117807.35,118922.45,115796.23,2.908859428443743,0.0015499235658397695,0.7547002070986777,0.0034658535994531946,2.535587817899099,0.45844090528027864,1.3091317643711107,2.733110185700889,1.0,563.00902,270.2771200000003,1.6271645309454454,-0.07220292063982627,0.34718666147763866,0.01777738338838338,0.0,1.6586130470142582,0.0,-0.8636411748975883,1.0,0.7,0.0,0,10,0.1,2.965523929583462,0,2.4230300751908027,2,0.27120648696006433,0,-0.23284638677022462,0,1.0,0.004389221459945265,118466.66370903964,118422.2945142601,118220.87680466422,118136.58524872042,46.570860071142384,278.50142857142885,0.23490928842708572,118815.92258681795,118209.59841318209,0.5729799370106445,BTC/USDT,0
118557.01,118660.17,117924.54,117979.15,418.01858,118380.09027480673,118142.27098220345,32.20408163246492,308.3157142857152,0.2613306794342158,-2.7577363627558045,118922.45,117807.35,118922.45,115796.23,-2.383908601188506,0.0017550871849739075,0.6235254280099531,-0.0048860279934944545,1.7857193074451896,-0.7855307695434001,-0.2575277390760098,1.3973448825388015,-1.0,-418.01858,-14.14897999999971,1.1404449810083437,-0.4219880214588109,-0.48741107759043834,-0.007222009105633624,0.0,1.2352162642757492,0.0,-0.7859266844971349,1.0,0.7,0.0,0,10,0.1,3.625447951506694,0,12.229413533837565,2,0.2846547540336219,0,-0.7191225452777728,0,1.0,0.004389221459945265,118358.32732925308,118380.09027480675,118211.3973221225,118135.01087052314,32.2040816326527,308.3157142857152,0.261330679434218,118875.3313600653,118110.65663993474,-0.1719772296281568,BTC/USDT,0
117979.14,118228.54,117901.68,117913.18,625.61304,118335.62262958704,118137.73452711031,33.62951944761005,316.8871428571438,0.26874615955327563,-2.444221786322025,118922.45,117807.35,118922.45,115796.23,-3.2373179558689418,0.0017829638228091757,0.27720395633465283,-0.0005592382297064414,2.441337256285935,-0.20179893532339377,0.49661538967956864,2.3484898213781253,-1.0,-625.61304,-754.6105499999996,0.5915225622423146,-0.8461885678819763,-0.055916659850496764,-0.01869336192463535,8.476073945914435e-08,1.8277136230525273,1.5491835820948405e-07,2.932547433775414,1.0,0.7,0.0,0,10,0.1,3.5789555120685956,0,20.219796992481562,2,0.29766490578830146,0,-0.7746370958207183,0,1.0,0.004389221459945265,118259.40570053017,118335.62262958706,118199.70252516956,118132.7926363138,33.62951944781483,316.8871428571438,0.2687461595532779,118924.72192681198,118001.43107318801,-0.09558317711220347,BTC/USDT,0
117913.19,118200.0,117894.99,118034.85,796.89575,118306.97761724541,118135.69720974179,37.39631172695112,329.51142857142884,0.2791645251986392,-1.6893278913610084,118922.45,117807.35,118922.45,115796.23,-0.30364984663747707,0.0018026365411015265,0.258406733265637,0.0010312440890100152,2.757889215788427,0.3988721681243458,0.27378379133529585,2.5948406476389327,1.0,796.89575,194.69685000000038,0.1454522149899514,-1.2263483619353905,0.10318608996890966,-0.014386906044668949,8.480816147366415e-08,2.2678262179832753,1.923301720889347e-07,2.7590763714763926,1.0,0.7,0.0,0,10,0.1,3.5980149316863783,0,27.618105263159116,2,0.3029738210001986,0,-0.672250323582424,0,1.0,0.004389221459945265,118209.5044337457,118306.97761724543,118193.23772025725,118131.81329123679,37.3963117271699,329.51142857142884,0.2791645251986416,118944.78900645813,117946.65299354185,0.0883617115471741,BTC/USDT,0
118034.84,118351.0,118034.84,118306.18,374.07122,118306.90165369824,118139.07310657858,44.50881612066877,337.6935714285719,0.28544034760362397,-0.5593564382136265,118922.45,117807.35,118922.45,115796.23,1.5406344186929664,0.0018353965644442535,0.2672387866804621,0.0022961745635027625,1.2431123915492905,0.8582363360296537,-0.5305895156298676,0.37879502955257555,1.0,374.07122,436.03976000000034,-0.09874060743116087,-1.4432415285050897,0.229872787570784,-0.005470911565474505,8.472074145316596e-08,1.0885470255609047,9.222251111215824e-08,0.8806342176954994,1.0,0.7,0.0,0,10,0.1,3.746259851553349,0,30.93345864661663,2,0.2880230622473499,0,-0.4439228565699227,0,1.0,0.004389221459945265,118230.98789291331,118306.90165369824,118197.6668292692,118133.55672831998,44.50881612090659,337.6935714285719,0.28544034760362635,118944.58701174428,117941.27298825573,0.36370169578161476,BTC/USDT,1
118306.18,118543.12,118242.39,118543.11,320.34169,118329.39768667935,118147.07383714138,50.17252784556426,350.1528571428571,0.2953801845951689,0.3843233187324768,118922.45,117807.35,118922.45,115796.23,3.531501210124264,0.0018602329598038894,0.25368829955616645,0.0020006821977853547,1.0361541764439444,0.7878495660533467,-0.14363449291822006,0.05880340225566872,1.0,320.34169,1026.7735300000004,-0.20797771133935125,-1.5140461179426128,0.20026848977796607,0.0060974554758115125,0.0,0.9521292806193936,0.0,-0.7074859050536977,1.0,0.7,0.0,0,10,0.1,3.8393778537292858,0,29.773105263157944,2,0.27832292326558605,0,-0.24454340439258315,0,1.0,0.004389221459945265,118300.3483611548,118329.39768667935,118211.2136202854,118137.65152248161,50.172527845815424,350.1528571428571,0.2953801845951714,118952.34965221627,117945.24334778375,0.5936480087403802,BTC/USDT,0
118543.12,118879.14,118405.0,118538.53,555.97834,118349.31504985275,118154.82544432669,48.771577547008754,376.1857142857137,0.31735311234727687,0.40576836428093754,118922.45,117807.35,118922.45,115796.23,2.792309820982991,0.0019010300550011102,0.39998808826125937,-3.8720837319747306e-05,1.7532487032651896,-0.00968068502971028,0.7355790936858702,1.211631930307968,-1.0,-555.97834,646.7440800000004,-0.27244847007446005,-1.5203110773108117,-0.0038635733447534015,0.0011124464302144272,8.435749656611262e-08,1.640569452038193,1.3839433191678113e-07,1.5052747107057758,1.0,0.7,0.0,0,10,0.1,3.710380868244254,0,24.654616541355264,2,0.28115443331069434,0,-0.24839752962354522,0,1.0,0.004389221459945265,118353.27761423153,118349.31504985274,118224.0495567513,118141.659392176,48.77157754725894,376.1857142857137,0.3173531123472796,118933.66223224085,117948.60576775913,0.5988735199573073,BTC/USDT,0
118538.53,118557.71,117764.0,117866.54,327.18453,118303.3364736763,118149.11682166676,40.77211017700063,413.0,0.3503963041589212,-2.0788736009274196,118879.14,117764.0,118922.45,115796.23,-1.7625664667929652,0.0020731944513591514,0.6733972168861548,-0.005685087971291909,1.061666014026488,-0.8466442403386037,-0.41151568962200935,0.09891590539239059,-1.0,-327.18453,93.08463000000046,-0.39738100372617435,-1.5285915180810121,-0.5668958439083105,-0.0179527498043545,0.0,0.9736173207402516,0.0,-0.7054198559812183,1.0,0.7,0.0,0,10,0.1,4.364360933038195,0,26.664533834584642,2,0.3059142598769599,0,-0.8138852182600465,0,1.0,0.004389221459945265,118245.11369995786,118303.33647367627,118210.02957412678,118138.90895682537,40.772110177175485,413.0,0.3503963041589242,118912.19739352513,117873.35360647485,-0.006558836429296926,BTC/USDT,0
117866.53,118223.8,117702.42,117728.0,705.65046,118248.54252380237,118140.77787470305,38.46165268819083,436.4114285714292,0.370694676348384,-2.1812233110396475,118879.14,117702.42,118922.45,115796.23,-2.3399945762697834,0.0021437550153557477,0.44286830660505966,-0.001176003670080105,2.1201393444864522,-0.2656987226202231,1.1567354055523347,1.7751920637199228,-1.0,-705.65046,-821.9457599999995,-0.7969754241709629,-1.673720678318008,-0.11753971907548788,-0.022147709887379113,8.484172009088678e-08,2.043348962217372,1.7336124070045025e-07,1.9142367031208174,1.0,0.7,0.0,0,10,0.1,4.355064973649077,0,31.84772932330708,2,0.33371190227478664,0,-0.9304682989363933,0,1.0,0.004389221459945265,118130.19954441169,118248.54252380233,118191.12645356395,118134.80119327335,38.461652688350746,436.4114285714292,0.37069467634838715,118927.13653728862,117764.61746271134,-0.03149837582204903,BTC/USDT,1
117728.0,117930.05,117400.0,117930.05,627.5346,118218.20990248786,118136.60504550101,42.96887332617667,463.8407142857156,0.3933185089684195,-1.3175759103113729,118879.14,117400.0,118922.45,115796.23,-1.280558446361632,0.002222737900529814,0.449461354421543,0.0017147731597523014,1.7588021649809447,0.3811904537300644,-0.11070050177534074,1.258500079875266,1.0,627.5346,49.40733000000046,-0.8980666502944046,-1.6224526392301288,0.1716244223973984,-0.017241923020323846,0.0,1.7790946819322357,0.0,-0.6880086770903575,1.0,0.7,0.0,0,10,0.1,4.447562628728398,0,33.17469924811998,2,0.37583403551246614,0,-0.7604407873826435,0,1.0,0.004389221459945265,118085.72186787576,118218.20990248783,118180.88816126272,118132.75443730292,42.968873326349325,463.8407142857156,0.39331850896842285,118902.9423313857,117718.01066861434,0.17894646421190039,BTC/USDT,1
117930.04,117998.38,117605.36,117658.8,319.21881,118164.93276891758,118127.14355945149,40.389570096835286,476.51071428571595,0.4049936887727156,-1.9284466264532338,118879.14,117400.0,118922.45,115796.23,-0.7683242419942559,0.0022559347187973734,0.3340336634403921,-0.0023026567799052694,0.8753981558586713,-0.6901429952656296,-0.4913128136679634,-0.2158940353992507,-1.0,-319.21881,-832.8204999999996,-1.0738803631255105,-1.6081449763349378,-0.23000923004781182,-0.03618452659152662,8.479602958968664e-08,0.9057197640329109,7.680143991089872e-08,0.4354027807832271,1.0,0.7,0.0,0,10,0.1,4.529356876859643,0,38.00862406014774,2,0.4393873835383219,0,-0.9887009334304198,0,1.0,0.004389221459945265,117990.85034168116,118164.93276891757,118160.41411571416,118128.01686102676,40.38957009698784,476.51071428571595,0.404993688772719,118907.38192056034,117620.05707943962,0.03009568317399608,BTC/USDT,0
117658.81,117762.05,117123.43,117159.45,858.84624,118069.17250521114,118107.98131074948,32.875079603712805,507.70928571428834,0.43334898355555956,-2.6648766061039515,118879.14,117123.43,118922.45,115796.23,-2.1091950385757525,0.002366854898584091,0.5450862051674107,-0.004253167984138693,2.1421978955340855,-0.7819360496057294,1.6904625075195283,1.990003288584727,-1.0,-858.84624,-1273.6481599999995,-1.5188211550381803,-1.711799417777811,-0.4244051443666019,-0.058850517034036987,8.49915178019945e-08,2.400237893136723,2.0399986162355156e-07,1.9622451808576573,1.0,0.7,0.0,0,10,0.1,4.819486347371424,0,49.52484210526483,2,0.48499583450244704,0,-1.4089099801731453,0,1.0,0.004389221459945265,117806.09471019647,118069.17250521114,118121.16062096399,118118.33565584333,32.87507960382683,507.70928571428834,0.4333489835555633,118992.40779740557,117397.63020259443,-0.14935010585136857,BTC/USDT,0
117159.46,117193.17,116763.43,116785.79,513.46551,117946.94559995293,118081.79930459603,28.722486721621422,512.6935714285739,0.4390033851109536,-2.727465249492315,118879.14,116763.43,118922.45,115796.23,-4.810892360855971,0.0024145290142541065,0.3679728501215818,-0.003194510833385354,1.2200703443105592,-0.8695257597597122,-0.4021450102640025,0.4188519159948919,-1.0,-513.46551,-1161.5006299999995,-2.1245764142930055,-1.8502757145613775,-0.3189328731058483,-0.0662579187132852,8.535376368968296e-08,1.49715178865615,1.277875399765432e-07,0.8604883019721853,1.0,0.7,0.0,0,10,0.1,4.911810353936994,0,63.174142857140794,2,0.4546206444906281,0,-1.7233493761997454,0,1.0,0.004389221459945265,117579.3603301528,117946.94559995295,118068.79314561118,118105.01694127404,28.722486721714404,512.6935714285739,0.4390033851109574,119095.7819632899,117112.27703671013,-0.1646010717367426,BTC/USDT,1
116785.78,116990.04,116450.8,116765.08,509.49135,117834.38697138599,118055.72565500007,32.129961097429415,514.2171428571445,0.44038606649962475,-2.254286956471534,118879.14,116450.8,118922.45,115796.23,-4.048420918608566,0.0024729576504650777,0.46181615256889363,-0.00017726331689982324,1.1613580208033547,-0.03838735998805552,-0.007739877212005863,0.3330360043614396,-1.0,-509.49135,-2467.8877299999995,-2.842313011719883,-1.9854251324802223,-0.017733321836488347,-0.06601681541476047,8.56268557566919e-08,1.5904206489553463,1.3618271950056376e-07,0.8792319009867093,1.0,0.7,0.0,0,10,0.1,4.914896321788044,0,76.53866917293315,2,0.44288817526868063,0,-1.7407770909449893,0,1.0,0.004389221459945265,117398.4091456744,117834.386971386,118017.66713988136,118091.6249497582,32.129961097545774,514.2171428571445,0.4403860664996286,119160.05435470292,116877.6086452971,-0.0493017839738231,BTC/USDT,0
116765.09,116929.89,116450.0,116514.0,466.38622,117708.635831254,118025.19643410898,22.44366693004973,484.5842857142873,0.4159021969156352,-2.219686020434042,118879.14,116450.0,118922.45,115796.23,-4.960227233351859,0.0025243618988543275,0.4118732512831071,-0.0021527012726699317,1.0241558521750154,-0.5232240721821118,-0.08460424303572578,0.055001640259623716,-1.0,-466.38622,-3308.3451699999996,-3.5829156576609686,-2.0729990586555864,-0.21503004151584015,-0.0734268696331535,8.564204293579305e-08,1.4995085267036825,1.2842097362654457e-07,0.7082552134401394,1.0,0.7,0.0,0,10,0.1,4.928399940607919,0,90.35960150375702,2,0.44159656485080534,0,-1.952063938759474,0,1.0,0.004389221459945265,117201.873779969,117708.635831254,117958.69980104078,118075.85808451031,22.443666930134498,484.5842857142873,0.41590219691563873,119218.37177537168,116620.18922462837,-0.04087057878130554,BTC/USDT,1
116514.0,116783.08,116485.31,116783.07,311.83585,117620.4867044679,118000.59987105732,32.40116768374466,453.308571428573,0.38816291730348335,-1.5785591709795541,118879.14,116450.0,118922.45,115796.23,-3.8742992557745906,0.0025421545103544076,0.2549770270639435,0.0023066737983839223,0.6816707386309409,0.903616885512643,-0.33137850856742723,-0.7347714771145353,1.0,311.83585,-3316.85101,-4.019253226499847,-2.0177435356130906,0.23093362171069387,-0.06167973761375308,0.0,1.0035528412439731,0.0,-0.9721340335179712,1.0,0.7,0.0,0,10,0.1,5.10958633126286,0,98.68508270676585,2,0.44457888401365936,0,-1.7256382890006527,0,1.0,0.004389221459945265,117108.80627330922,117620.4867044679,117912.59667157191,118062.93845952544,32.40116768387814,453.308571428573,0.3881629173034867,119207.99350654676,116466.87449345326,0.11535270998317752,BTC/USDT,1
116783.08,116909.67,116228.77,116536.96,430.93094,117517.29368499477,117971.61690331361,30.770026157406363,478.5971428571439,0.41068270774966137,-1.6958803520112047,118879.14,116228.77,118922.45,115796.23,-7.612757552936374,0.0026491537509474527,0.5842781551878427,-0.0021097209762899736,0.9164701683065946,-0.36146276986288145,0.38191596636499625,-0.21002126341632937,-1.0,-430.93094,-3191.8036099999995,-4.526536709113234,-1.9803709949079684,-0.21074116308126278,-0.07299576855572161,8.562885009583418e-08,1.3655804404952914,1.1693308283297452e-07,0.49123630545888614,1.0,0.7,0.0,0,10,0.1,5.142937036089744,0,108.83460902255695,2,0.4543791348090126,0,-1.932742821881095,0,1.0,0.004389221459945265,116981.72932368495,117517.29368499477,117858.65013541351,118047.68908125664,30.770026157526743,478.5971428571439,0.4106827077496649,119208.27678289414,116283.16221710587,0.0867650743880324,BTC/USDT,0
116536.96,116536.97,116116.0,116290.31,459.8623,117400.43809594765,117938.3236973074,26.44614262944664,486.88000000000153,0.41867632823405265,-1.77927094393549,118879.14,116116.0,118922.45,115796.23,-8.493714200843701,0.002683620568475037,0.36199920698465865,-0.0021187388596599667,0.9543153962804591,-0.5859087345877905,0.06713688276826901,-0.12362754196898915,-1.0,-459.8623,-3324.4813799999997,-5.121104885246419,-1.9679313200252506,-0.21164959168319397,-0.07701779074133729,0.0,1.424110513247407,0.0,-1.069991620557595,1.0,0.7,0.0,0,10,0.1,5.0723877837121485,0,117.05900751879757,2,0.46309439979995143,0,-2.1403017712735006,0,1.0,0.004389221459945265,116828.08058508832,117400.43809594765,117797.14660067133,118030.12802872194,26.446142629546628,486.88000000000153,0.41867632823405626,119181.79611469049,116084.50988530953,0.06644530064359083,BTC/USDT,0
116290.32,116297.24,116010.0,116010.6,374.22625,117268.07256300026,117900.15095082606,19.076267350562077,484.8142857142874,0.41790516186821136,-1.8723086971331788,118879.14,116010.0,118922.45,116010.0,-8.972372084959385,0.0026731260977890213,0.24759806431481712,-0.002408256800627529,0.7635416723763775,-0.9738198022525493,-0.18622107095971996,-0.6884343395179734,-1.0,-374.22625,-2993.0571699999996,-5.639222166188452,-1.9317601652552308,-0.24052734918326157,-0.08830521379278311,8.599168760761946e-08,1.1410795760481882,9.812335843897066e-08,0.18024723913884544,1.0,0.7,0.0,0,10,0.1,5.050274935725341,0,124.55896240601409,2,0.47307512607420205,0,-2.3756811093417873,0,1.0,0.004389221459945265,116646.41823284648,117268.07256300026,117727.08594964264,118009.94824458382,19.07626735063404,484.8142857142874,0.41790516186821497,119137.28370537609,115867.4642946239,0.04377480447557053,BTC/USDT,1
116010.6,116362.99,115940.02,116040.21,500.97883,117151.13327128594,117863.32043694831,14.28877170148067,493.5457142857163,0.42532301026145336,-1.610427357339965,118879.14,115940.02,118922.45,115940.02,-8.281416463323998,0.0026532049221920408,0.36450295979298997,0.00025520273047713847,0.9960273599123678,0.07000496489096271,0.3387057428494127,-0.012642822418483154,1.0,500.97883,-3119.6129399999995,-5.892210295286221,-1.83128340700924,0.025523529746429574,-0.08425240854626574,0.0,1.4990120270457974,0.0,-1.0949476148824415,1.0,0.7,0.0,0,10,0.1,4.902773083326117,0,135.2715563909758,2,0.4878975995606831,0,-2.350763937269984,0,1.0,0.004389221459945265,116511.70529221394,117151.13327128594,117660.9339515975,117990.26680439983,14.288771701537755,493.5457142857163,0.425323010261457,119125.87875858833,115668.20824141167,0.10758739351836483,BTC/USDT,0
116040.21,116040.21,115500.0,115764.08,765.04746,117019.0329597349,117821.75131938497,13.261174127512348,498.26500000000254,0.43041416646683345,-1.7170142588944675,118879.14,115500.0,118922.45,115500.0,-10.119348496581797,0.002529770964331768,0.46664734000391694,-0.0023824419350492463,1.4910912575758564,-0.511153070101424,0.5271053669074199,1.4978981159536007,-1.0,-765.04746,-3565.4415899999995,-6.1532507701919466,-1.7526090962589376,-0.23796061727223705,-0.09245214124111538,0.0,2.205041474265747,0.0,-1.0949476148824415,1.0,0.7,0.0,0,10,0.1,4.523940909519415,0,140.2843458646584,2,0.5072088215264293,1,-2.5831306621664885,0,1.0,0.004389221459945265,116345.56633838863,117019.0329597349,117586.54752210157,117968.02388079614,13.261174127561532,498.26500000000254,0.43041416646683717,119042.01923812335,115472.77476187664,0.08161537828579452,BTC/USDT,0
115764.07,115933.0,115308.55,115800.01,752.69756,116902.93553499825,117781.71683781299,17.091899294476164,486.1750000000019,0.4198402055405675,-1.4848524481883871,118879.14,115308.55,118922.45,115308.55,-11.25146606344878,0.0024956669017538353,0.5392486580959683,0.00031041083995913963,1.4206857450734054,0.05755464809020801,-0.01614265865283715,1.2752354829364205,1.0,752.69756,-1953.8977899999995,-6.4637646298073514,-1.70452501097455,0.03103726129900508,-0.0971566481010507,8.638258080365956e-08,2.096373227188937,1.810901296922769e-07,1.1947938258561215,1.0,0.7,0.0,0,10,0.1,4.246192544656762,0,149.70806015037564,2,0.5302956344253373,1,-2.552895133880795,0,1.0,0.004389221459945265,116224.3315965245,116902.93553499825,117516.4872270977,117946.36308470978,17.091899294552363,486.1750000000019,0.4198402055405711,119011.87093010831,115285.00906989166,0.1381862138776443,BTC/USDT,1
115800.0,115800.0,114313.13,115427.27,1774.19005,116762.3959602365,117735.09412815332,15.905514144656323,555.1392857142865,0.48094292251240256,-1.6575583083535055,118879.14,114313.13,118922.45,114313.13,-12.098501601639793,0.003016934091859225,1.2881444740051422,-0.003223930489148504,3.0212262787919393,-0.25068096067561146,1.3571088100777158,3.6102354214649854,-1.0,-1774.19005,-3214.6223299999997,-6.863718199102031,-1.6929748811190781,-0.3218825283348381,-0.11353994978170791,8.635577833509092e-08,4.540614202443903,3.9210827357141136e-07,2.879270456202435,1.0,0.7,0.0,0,10,0.1,4.352333600015078,0,162.22136090225422,2,0.5565111669345775,1,-2.8665603388129512,0,1.0,0.004389221459945265,116047.20679729685,116762.3959602365,117434.55713973865,117921.19565643516,15.905514144722318,555.1392857142865,0.4809429225124067,119000.97832809325,115047.31067190677,0.09610300134830317,BTC/USDT,1
115427.27,115609.99,114600.0,115190.38,1130.11853,116612.6801544997,117684.70374937801,9.815805144742896,589.4207142857152,0.5116926554853887,-1.6708255327751214,118879.14,114313.13,118922.45,114313.13,-12.158481640754799,0.0032202433042921893,0.8768006494986866,-0.002054396819298924,1.871358206585143,-0.2345468767015155,-0.36302284526959216,1.5127795319953246,-1.0,-1130.11853,-3835.2495099999996,-7.296058097108177,-1.6996424609388285,-0.20522879905242597,-0.10525394455418631,0.0,2.758945956396959,0.0,-0.9267632128538051,1.0,0.7,0.0,0,10,0.1,4.265813765572073,0,172.45948872180296,2,0.5718679424809548,1,-3.0659061305079227,0,1.0,0.004389221459945265,115856.80084234201,116612.6801544997,117346.55019305964,117893.91408052866,9.815805144783226,589.4207142857152,0.5116926554853931,118959.3185661962,114804.5234338038,0.09287017864922319,BTC/USDT,1
115190.37,115413.91,115000.0,115331.86,525.92168,116490.69728264259,117638.11278404378,14.518834321341231,590.9128571428581,0.5123587334348487,-1.3864901882325813,118879.14,114313.13,118922.45,114313.13,-10.75009282413488,0.0032363106076830203,0.35888608750435785,0.0012275607239065844,0.8600583330673188,0.341837597544544,-0.5346313983542947,-0.24861292579442518,1.0,525.92168,-2842.9416099999994,-7.709867128735216,-1.70014443336359,0.12282275655310926,-0.11460244059270837,8.681280510849279e-08,1.2894746294843107,1.1194290970176742e-07,0.17557844941097717,1.0,0.7,0.0,0,10,0.1,4.118309562802328,0,172.11491729323254,2,0.5861620724471674,1,-2.9468490043776385,0,1.0,0.004389221459945265,115740.14732182157,116490.69728264258,117267.5427344888,117868.31950195896,14.518834321403219,590.9128571428581,0.5123587334348533,118807.14630301652,114659.26369698349,0.16215413185470431,BTC/USDT,1
115328.67,115810.71,115221.07,115619.94,332.42331,116407.76801762902,117598.14896653796,24.908975340923234,587.4142857142859,0.5080562104722428,-1.020349517405161,118879.14,114313.13,118922.45,114313.13,-11.142300428093034,0.0032904740621624534,0.5099812368005029,0.002522380666689738,0.543087099470166,0.4939793772463035,-0.3679224062411727,-0.8137765903048245,1.0,332.42331,-2822.354149999999,-7.777760943333087,-1.609807868632252,0.2497835376972235,-0.0838859982890558,2.7659312873323367e-05,0.8145650702029672,2.253031013242448e-05,4.247714239398024,1.0,0.7,0.0,0,10,0.1,4.1985519124418165,0,159.4412556390975,2,0.5783525221021657,1,-2.7044262103741445,0,1.0,0.004389221459945265,115713.43458363901,116407.768017629,117202.93086253275,117845.85938041747,24.908975341036907,587.4142857142859,0.5080562104722472,118531.9297311562,114642.16326884383,0.2513715773504079,BTC/USDT,0
115619.95,116019.3,115572.53,115966.12,372.53231,116365.70630166435,117565.83156125998,36.52022615651666,588.6307142857144,0.507588521790424,-0.5839799723923775,118557.71,114313.13,118922.45,114313.13,-10.886517688040875,0.003287499452925712,0.3852590739433242,0.00298956027729681,0.6178728499581829,0.7748282113821883,0.12065640041909198,-0.6626670595953418,1.0,372.53231,-2018.8908999999996,-7.585644044562921,-1.4614885938434523,0.29941202183636495,-0.06908063655210323,8.649027144246322e-08,0.90271424900049,7.807600043103171e-08,-0.22714526005683083,1.0,0.7,0.0,0,10,0.1,4.551095546281844,0,137.49873684210664,2,0.5463547982716732,1,-2.413111565733339,0,1.0,0.004389221459945265,115769.5868983859,116365.70630166432,117154.42847575572,117827.08251510032,36.52022615668482,588.6307142857144,0.5075885217904285,118188.26374266043,114728.58825733961,0.3577016826899379,BTC/USDT,0
115966.11,116052.0,115794.14,116020.38,329.45832,116332.81808245822,117535.22856004692,37.88680251908628,568.5321428571436,0.49002782343682955,-0.4417264833277427,118223.8,114313.13,118922.45,114313.13,-14.54380373150147,0.0031754028393293707,0.22225405570986803,0.00046787208160260714,0.5463283813574089,0.21046304195995305,-0.1156248433860676,-0.7870985422903836,1.0,329.45832,-1229.5702799999997,-7.457247475862077,-1.3436641109610794,0.04678952783796486,-0.07143049330755925,8.623208222161188e-08,0.7937893825602439,6.845011130357748e-08,-0.22978486233656528,1.0,0.7,0.0,0,10,0.1,4.098518332310768,0,121.52315789474012,2,0.511669283482475,1,-2.3674511214031746,0,1.0,0.004389221459945265,115825.3186987446,116332.8180824582,117109.95598650067,117809.03592156149,37.886802519258836,568.5321428571436,0.49002782343683376,117972.17838750723,114760.0576124928,0.3923645702585826,BTC/USDT,1
