Open,High,Low,Close,Volume,estimated_spread_pct,price_impact,volume_impact,intrabar_momentum,volume_acceleration,volume_zscore,price_direction,volume_weighted_direction,net_buying_pressure,volatility_20d,vol_regime,trend_strength,trend_regime,hurst_exponent,momentum_regime,drawdown,stress_regime,btc_beta,btc_correlation,btc_relative_strength,btc_outperformance,market_cap_rank,dominance_factor,estimated_funding_pressure,funding_zscore,basis_proxy,basis_momentum,gap_size,volume_spike,liquidation_risk,liquidation_zscore,0,symbol,timestamp
118227.48,119109.74,117832.32,119057.11,1286.22387,1.0729472603526142,0.006992728694424083,1.881147175005251,0.6494575002734859,1.0415263870800922,2.3752210862604026,1.0,1286.22387,-377.802579999998,6.644319319584495,0.0,4.7288796992478925,2.0,0.19213963940144058,0.0,-0.7480424647962058,0.0,1.0,0.7,0.0,0.0,10.0,0.1,1.1414873106913257,1.5452566192450994,0.7017234910191794,0.03057428736226997,0.0,1.8904342975465176,0.0,-0.27464771653450265,0,BTC/USDT,2025-07-24 14:00:00+00:00
119057.12,119450.0,118614.84,119092.65,1446.86371,0.7012691379358873,0.0002983836622106741,1.975921875123283,0.042542746300057645,0.12489259742940395,2.378633071103636,1.0,1446.86371,1971.7722900000022,6.643872736600424,0.0,13.161518796991942,2.0,0.2004464435550492,0.0,-0.7184145444578016,0.0,1.0,0.7,0.0,0.0,10.0,0.1,1.3030921636264097,1.8126896594660795,0.029851220141319246,0.01904366979495938,8.399330367385291e-08,2.140161434332983,1.7975922926499884e-07,0.0335423789167134,0,BTC/USDT,2025-07-24 15:00:00+00:00
119092.65,119190.41,118350.0,118529.97,870.59406,0.7090274299402957,-0.0047359216196945445,1.169326400941764,-0.6695303482815782,-0.3982888270796425,0.41905797315359594,-1.0,-870.59406,2034.8737700000024,6.719435304704911,0.0,4.710413533832166,2.0,0.20294925407512193,0.0,-1.1874927159832849,0.0,1.0,0.7,0.0,0.0,10.0,0.1,1.4670863179717062,1.9763714782153279,-0.47247248255873897,0.029398600612569326,0.0,1.3032274462291327,0.0,-0.2859618469025512,0,BTC/USDT,2025-07-24 16:00:00+00:00
118529.97,119307.43,118481.7,119122.94,402.20867,0.6931746311835453,0.004990229074242444,0.5491722803467581,0.7181160912153924,-0.5380066457149961,-1.0656978680214657,1.0,402.20867,1246.8874600000022,6.965993686785459,0.0,8.225511278192556,2.0,0.21587030888031072,0.0,-0.6931632865216586,0.0,1.0,0.7,0.0,0.0,10.0,0.1,1.6511491600769563,2.0502106618904494,0.5002701004648946,0.03539557590238376,0.0,0.6087059057646185,0.0,-0.2859618469025512,0,BTC/USDT,2025-07-24 17:00:00+00:00
119122.95,119395.81,118960.27,119044.29,426.58619,0.36586383101616515,-0.0006605442701529921,0.5875306189749714,-0.18060338889613822,0.06060913604870821,-0.9509449022871167,-1.0,-426.58619,-6.945079999997915,6.855897837265536,0.0,15.321601503760855,2.0,0.23910319198851981,0.0,-0.7587298575575607,0.0,1.0,0.7,0.0,0.0,10.0,0.1,1.8845090829378528,2.02383961601161,-0.06602422673585018,0.023916335149266887,8.394688709631672e-08,0.6491748380727643,5.4496206837464036e-08,0.36095625960793104,0,BTC/USDT,2025-07-24 18:00:00+00:00
119044.29,119343.97,118900.02,118943.42,467.4377,0.3732446906268519,-0.0008476908831994384,0.650325816381447,-0.2272102714264417,0.09576378925909435,-0.7870623467744061,-1.0,-467.4377,2.2463400000020783,6.840979487317263,0.0,23.214586466167933,2.0,0.2450655939075791,0.0,-0.8428201311798222,0.0,1.0,0.7,0.0,0.0,10.0,0.1,2.0560644455817716,1.9307377905713194,-0.08473316947834597,0.01988633317975136,0.0,0.7108453838847912,0.0,-0.7332286221525812,0,BTC/USDT,2025-07-24 19:00:00+00:00
118943.42,119010.64,118722.02,118722.02,271.81117,0.24310570187400393,-0.0018631237595519777,0.388305970530388,-0.767098607162465,-0.4185082418469884,-1.2802895010865785,-1.0,-271.81117,261.69017000000207,6.794275277852706,0.0,32.46302255638979,2.0,0.22657704153007868,0.0,-1.0273902370583676,0.0,1.0,0.7,0.0,0.0,10.0,0.1,2.1515653888784465,1.8033441765711984,-0.18613892218669603,0.029503381111492994,0.0,0.4268319227550364,0.0,-0.6610346766625672,0,BTC/USDT,2025-07-24 20:00:00+00:00
118722.03,118790.44,118487.2,118527.52,211.57104,0.2558393190037261,-0.0016397084300532711,0.3041511063341478,-0.6414391241239611,-0.2216249243914442,-1.4216156191836868,-1.0,-211.57104,-518.9084899999979,6.820943263376048,0.0,39.98428571428463,2.0,0.2186254781982993,0.0,-1.1895351584376712,0.0,1.0,0.7,0.0,0.0,10.0,0.1,1.9733617844656797,1.567219442552398,-0.16382807502769436,0.012733756413385589,8.423037272075821e-08,0.33745766071196154,2.8424184539243683e-08,-0.08173228667293937,0,BTC/USDT,2025-07-24 21:00:00+00:00
118527.51,118626.09,118186.57,118280.01,387.73703,0.3715927991551485,-0.002090306001417886,0.5535427952849987,-0.5631143065149318,0.8326564448518095,-0.9333485481153785,-1.0,-387.73703,-130.4714299999979,6.8575047347149685,0.0,42.709511278195684,2.0,0.18920204274911415,0.0,-1.3958718653301894,0.0,1.0,0.7,0.0,0.0,10.0,0.1,1.5730902904212836,1.261491944906416,-0.20882070256764695,-0.009633601485242727,8.436859228399636e-08,0.6214533536581776,5.2431144618308986e-08,0.35247098349591516,0,BTC/USDT,2025-07-24 22:00:00+00:00
118280.0,118450.24,118166.94,118340.99,560.27853,0.23939296096813362,0.000515507955153686,0.8045004448467072,0.2152841510758536,0.4449961872354571,-0.40485573821426885,1.0,560.27853,1059.8375900000021,6.6593339620396295,0.0,39.88174436090422,2.0,0.17049397938238084,0.0,-1.3450358894653403,0.0,1.0,0.7,0.0,0.0,10.0,0.1,1.2438314079884032,1.021061999549731,0.05155562634802102,-0.014056870677542355,8.454513991638411e-08,0.8888638523820691,7.514911876625823e-08,0.7373445411761893,0,BTC/USDT,2025-07-24 23:00:00+00:00
118340.98,118451.57,117652.85,117664.56,992.03849,0.678811020072655,-0.005732254015657222,1.401153156989735,-0.8468800080117568,0.7706166431185575,0.8291487034278657,-1.0,-992.03849,-1218.4247699999978,6.818551598567158,0.0,18.975353383458117,2.0,0.12139113072101412,0.0,-1.9089417463733271,0.0,1.0,0.7,0.0,0.0,10.0,0.1,0.4626515730671669,0.575269683825618,-0.5715940013684251,-0.04853976690540468,8.450157472329094e-08,1.554921074147897,1.3139327933592831e-07,1.639791683380757,0,BTC/USDT,2025-07-25 00:00:00+00:00
117664.55,117802.04,117231.0,117359.26,2379.32463,0.48657430184886447,-0.002597951005126402,3.0432123079354563,-0.534621042307854,1.3984196722044526,3.1534759958388876,-1.0,-2379.32463,-5044.613109999998,6.798922547770676,0.0,11.201421052634759,2.0,0.07276681165541521,0.0,-1.8296636891935725,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-0.4937004579630514,0.04527704535810221,-0.25946640177807456,-0.06055474177651168,8.498735723620868e-08,3.5262831921889806,2.996894893706032e-07,3.140234704328857,0,BTC/USDT,2025-07-25 01:00:00+00:00
117359.27,117396.96,116353.66,116353.67,3274.41246,0.8966627352622422,-0.00860548162839311,3.642760131899811,-0.9638646602118653,0.37619407571130803,3.1520504790723223,-1.0,-3274.41246,-7448.431509999998,7.698100179154857,0.0,57.54975187969979,2.0,0.08193391209937358,0.0,-2.623312992695015,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-1.6399943574635043,-0.5895734540734172,-0.8568475977097978,-0.09157556452324689,8.520844464521356e-08,4.468581730345118,3.807608990127246e-07,2.943635691285871,0,BTC/USDT,2025-07-25 02:00:00+00:00
116353.67,116428.55,115330.86,115419.66,4481.42935,0.9510424827104865,-0.008059728494573102,4.214071865187584,-0.8508868624102816,0.3686209067259658,3.106595168050512,-1.0,-4481.42935,-12332.069529999997,7.328009660655424,0.0,100.57666165413626,2.0,0.12650482892998438,0.0,-3.10878828208907,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-2.9079229967265556,-1.27219825401514,-0.80273359662828,-0.10850192161649767,0.0,5.500987498858605,0.0,-0.7077914075654095,0,BTC/USDT,2025-07-25 03:00:00+00:00
115419.65,116144.63,115115.0,116102.7,2028.74795,0.8868269213377507,0.005900527372560713,1.8057085321797413,0.6633936462606339,-0.5472989103353822,0.8087479694097462,1.0,2028.74795,-9876.735389999998,7.745537143317096,0.0,123.67024060150807,2.0,0.16422072897723164,0.0,-2.5353974641660115,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-3.8419928570913355,-1.7241141206884723,0.5917882620690484,-0.06460669494282821,8.664035233956871e-08,2.4147415091023574,2.0921405515761012e-07,1.1683460431495298,0,BTC/USDT,2025-07-25 04:00:00+00:00
116102.71,116102.71,115263.54,115500.0,1990.02649,0.7265541125541236,-0.005204700416176357,1.6594770391838347,-0.7182215760802686,-0.019086382810639457,0.703337550758309,-1.0,-1990.02649,-11399.324179999998,7.926864196792326,0.0,155.58963909774155,2.0,0.22428430913511418,0.0,-3.041345352960567,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-4.7029112364748435,-2.067104325825733,-0.5191093747173858,-0.07431971696260596,8.613064131422634e-08,2.2903615359054474,1.9727030792897263e-07,0.9671837488308758,0,BTC/USDT,2025-07-25 05:00:00+00:00
115500.0,115511.54,115200.0,115284.25,2030.76329,0.2702363939566711,-0.0018697121909488834,1.5938001275481464,-0.6925274443067083,0.02047048127484974,0.6710327241630305,-1.0,-2030.76329,-13158.276299999998,7.930488097979432,0.0,188.17067669173076,2.0,0.2840519880987936,0.0,-3.222460761965751,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-5.370911640451115,-2.2204317460862906,-0.18679653679654074,-0.07722285104327237,0.0,2.2477814889449905,0.0,-0.7892272464780977,1,BTC/USDT,2025-07-25 06:00:00+00:00
115284.25,115946.26,114723.16,115320.01,2785.7139,1.0606138518371542,0.00031014171452553406,2.0113477287054304,0.029237184204043642,0.37175706972721567,1.204455803457784,1.0,2785.7139,-10160.991359999998,7.834498044057277,0.0,212.026052631579,2.0,0.33460843665744655,0.0,-3.192441355124387,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-6.31535313031802,-2.385908495941664,0.03101898134394432,-0.10960657259976904,0.0,2.932961440605724,0.0,-0.7460217391672012,0,BTC/USDT,2025-07-25 07:00:00+00:00
115320.01,115980.82,115008.85,115202.55,3646.45319,0.8437052825653609,-0.0010190760519520328,2.3856219209125067,-0.12084735125556434,0.30898337765410866,1.6847202133149395,-1.0,-3646.45319,-13419.707519999998,7.82795355940739,0.0,233.70995488721533,2.0,0.37947506872777315,0.0,-3.291045368759371,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.087543674293012,-2.392846034158966,-0.10185569702950703,-0.12648502108567236,0.0,3.5936466681506842,0.0,-0.7460217391672012,1,BTC/USDT,2025-07-25 08:00:00+00:00
115202.55,116033.46,115020.59,116033.44,1501.26322,0.8729121535998673,0.0071865419914581945,0.9549569448547808,0.8203323230021335,-0.5882949425713044,-0.057135928128999834,1.0,1501.26322,-12478.722829999999,8.625839905031505,0.0,243.31723308270932,2.0,0.39230820426123747,0.0,-2.5935390781993806,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.352775170099552,-2.217994199277165,0.721242715547521,-0.08702471788147685,0.0,1.4478809662489314,0.0,-0.7013737960716642,0,BTC/USDT,2025-07-25 09:00:00+00:00
116033.44,116487.5,115990.09,116308.48,927.16868,0.42766443169062435,0.00236754631684966,0.5965870026618495,0.5529442512201981,-0.3824076500055733,-0.5030581058784457,1.0,927.16868,-10559.515659999997,8.01020355094094,0.0,232.59663909774667,2.0,0.38928214397226907,0.0,-2.362651559808726,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.163494185491059,-1.9473134160240944,0.23703511677322098,-0.07246885774979626,0.0,0.8854686298478244,0.0,-0.7013737960716642,0,BTC/USDT,2025-07-25 10:00:00+00:00
116308.48,116782.13,116308.48,116543.58,1141.32627,0.40641449318787765,0.0020193085677413856,0.7416773977723289,0.4963580703040328,0.23098018151346533,-0.3181329126698453,1.0,1141.32627,-7038.864759999999,8.103685094507785,0.0,213.82303759398658,2.0,0.37964867329198254,0.0,-2.165292428141885,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-6.796818733438524,-1.6824729963613028,0.20213487443048184,-0.07200193662249786,0.0,1.0768319268812425,0.0,-0.6293412137046551,0,BTC/USDT,2025-07-25 11:00:00+00:00
116543.59,116656.99,115963.97,116105.96,1288.03796,0.5968858101685771,-0.0037621436720975247,0.8258152706497357,-0.6314824968967072,0.12854491643305477,-0.21887618075719323,-1.0,-1288.03796,-5052.490259999999,8.029984317792827,0.0,206.35238345864462,2.0,0.38814375593647804,0.0,-2.5326607956452363,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.003929380647163,-1.6136765715294241,-0.3754990193368002,-0.0852383699043081,8.580481219781742e-08,1.1976799727229208,1.0276670513257732e-07,0.23290832562886815,0,BTC/USDT,2025-07-25 12:00:00+00:00
116105.96,116600.0,115564.75,116216.27,1802.0313,0.8907960993757587,0.0009496293857868246,1.1057387974611712,0.1065539724703126,0.3990513913114797,0.14222163471446495,1.0,1802.0313,1230.9703900000022,7.621924616564716,0.0,184.29806015037818,2.0,0.39769229471412393,0.0,-2.440058984440774,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-6.966235506130809,-1.485128475876034,0.09500804265345497,-0.07059547388036241,0.0,1.6322474587875189,0.0,-0.6811055013660113,0,BTC/USDT,2025-07-25 13:00:00+00:00
116216.27,116286.87,114908.0,114960.01,2025.1148,1.1994344816079916,-0.010868523070476326,1.184530933967286,-0.9110793620856952,0.12379557447198608,0.2672579926829509,-1.0,-2025.1148,-2822.892359999998,8.641979492399786,0.0,177.06121804511133,2.0,0.4007676988337494,0.0,-3.494650148829448,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.647519616540172,-1.5486984973553828,-1.0809674067150943,-0.14487426128595715,0.0,1.7922799890817198,0.0,-0.649836313701107,1,BTC/USDT,2025-07-25 14:00:00+00:00
114960.01,115846.39,114916.48,115727.08,1246.60929,0.8035370805173719,0.00665033164268223,0.7129213740534395,0.8248862793164706,-0.38442537183571024,-0.43660702432636517,1.0,1246.60929,413.7434200000023,9.357692831365318,0.0,154.31714285714182,2.0,0.40279239695019176,0.0,-2.850718761642379,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.738456164520634,-1.455022849175992,0.6672494200374635,-0.11831600295695115,0.0,1.110480905768665,0.0,-0.649836313701107,1,BTC/USDT,2025-07-25 15:00:00+00:00
115727.07,116214.88,115455.46,116185.32,941.06562,0.6536281864180417,0.003951928539930508,0.5280786865786555,0.6034210318392953,-0.24509978583586534,-0.7551533155640552,1.0,941.06562,3385.5723300000022,9.624199859409273,0.0,123.68596992481143,2.0,0.39201987789032394,0.0,-2.466040546010695,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.296950768867406,-1.2479151070905352,0.3959660954030886,-0.08213106220854166,8.641019884681537e-08,0.8384679826403383,7.245218510663977e-08,-0.04474144917850762,0,BTC/USDT,2025-07-25 16:00:00+00:00
116185.31,116345.74,115871.8,116042.5,679.50606,0.40841932912510703,-0.001229913144357958,0.37636331503546444,-0.30132506224352373,-0.27793976789843833,-1.039230141074945,-1.0,-679.50606,-79.64762999999789,9.621123511081105,0.0,94.35154887217895,2.0,0.38829331442690085,0.0,-2.585933490224468,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.510231575896341,-1.2156930992685955,-0.12292430747705696,-0.10809749587278965,8.60693933563485e-08,0.6060954239299855,5.216626545371272e-08,-0.2368054541010711,0,BTC/USDT,2025-07-25 17:00:00+00:00
116042.51,116568.73,116042.5,116491.53,629.2576,0.45173241350679827,0.003861977008521553,0.34621609285683297,0.8532770841631118,-0.07394850900961802,-1.1125654036836639,1.0,629.2576,4196.063160000002,9.831581734953962,0.0,58.773593984964336,2.0,0.380795791483224,0.0,-2.2089867828984144,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.680595308391654,-1.1742049142162816,0.3869530559924117,-0.08922344242577873,8.617532365091505e-08,0.5630256936152753,4.851892137107729e-08,-0.26752862709013764,0,BTC/USDT,2025-07-25 18:00:00+00:00
116491.53,116997.21,116405.7,116688.6,839.57954,0.5069132717334935,0.0016902816455238697,0.45841251303220215,0.3331642744833912,0.3342382197688194,-0.942477402153688,1.0,839.57954,3534.379480000003,9.873391758155082,0.0,16.72806766917154,2.0,0.37633156677316293,0.0,-2.0435526524110292,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.749398397024539,-1.1125506989845264,0.16917109767551342,-0.0786440979610346,0.0,0.7514396598478912,0.0,-0.6592906459505621,0,BTC/USDT,2025-07-25 19:00:00+00:00
116688.6,117306.0,116578.02,117040.01,737.6538,0.6219924280594268,0.003006994007175761,0.4055774332017573,0.48271930547474956,-0.12140093361493765,-1.0155180603204252,1.0,737.6538,3344.8646000000026,9.72276266774898,0.0,22.14192481202651,2.0,0.3809353734199897,0.0,-1.7485548963113273,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.48119863869751,-0.9795747517983144,0.3011519548610453,-0.0583403114173787,0.0,0.6575919740080755,0.0,-0.5994698405789616,0,BTC/USDT,2025-07-25 20:00:00+00:00
117040.01,117377.59,116956.0,117214.23,418.42958,0.35967475962602535,0.0014874440020523573,0.2431698740240852,0.41324509594532455,-0.4327561520051819,-1.1839455767181957,1.0,418.42958,2621.9679100000026,9.690324911802078,0.0,59.61942105263038,2.0,0.3914213127999744,0.0,-1.6023026295355125,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-7.229145545541442,-0.8580296130372287,0.14885507955784139,-0.04531184664298138,0.0,0.37340362665847243,0.0,-0.5287487520725102,0,BTC/USDT,2025-07-25 21:00:00+00:00
117214.23,117343.89,117102.3,117279.97,248.88589,0.20599425460289297,0.0005606961854261485,0.1585812764244222,0.27211391199856816,-0.4051904982434559,-1.2194043742722211,1.0,248.88589,4158.891760000002,8.901238529565585,0.0,82.37641353383319,2.0,0.4076898207732839,0.0,-1.547115945929478,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-6.116324611057318,-0.5317963897994838,0.056085340491507374,-0.03427409484884995,0.0,0.2236051286362917,0.0,-0.5248680392488186,0,BTC/USDT,2025-07-25 22:00:00+00:00
117279.97,117630.0,117186.83,117614.31,371.50937,0.3767993877615728,0.0028467293949195915,0.272376122010105,0.754428323215117,0.4926895614693143,-1.1402263878463543,1.0,371.50937,2728.3698300000024,8.097973532064522,0.0,93.76923308270554,2.0,0.4277667910059694,0.0,-1.2664479234646198,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-5.173860087885886,-0.24168845143929618,0.28507851767014536,-0.024543974377094768,0.0,0.3354208724147961,0.0,-0.5248680392488186,0,BTC/USDT,2025-07-25 23:00:00+00:00
117614.31,117614.32,117330.24,117496.0,388.41101,0.24177844352148306,-0.0010064212835769204,0.30298680599367017,-0.4164671923387091,0.04549451875197663,-1.0134549020669146,-1.0,-388.41101,4365.073620000003,7.8174552570086195,0.0,110.95652631579098,2.0,0.44873746149623095,0.0,-1.3657654856403023,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-4.399604477130929,0.020649196655555105,-0.10059150115321325,-0.004918870201460941,0.0,0.351726489624169,0.0,-0.46775715035553883,0,BTC/USDT,2025-07-26 00:00:00+00:00
117496.0,117550.9,117138.38,117153.73,266.66811,0.35211853690018197,-0.0029172864826430946,0.22300908153406288,-0.8297052264112845,-0.31343833430468404,-1.040473412624854,-1.0,-266.66811,2851.7962200000024,7.548972944393001,0.0,111.64274436090211,2.0,0.46420986797777974,0.0,-1.6530904962553827,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-3.3837042652044014,0.3771770670176707,-0.2913035337373193,-0.006245417366429473,0.0,0.2430073659622287,0.0,-0.46011511181847353,0,BTC/USDT,2025-07-26 01:00:00+00:00
117153.74,117750.0,117153.73,117469.0,391.82574,0.5075977491934077,0.0026873796609331864,0.3517837611385761,0.5287202106419305,0.4693385722049779,-0.8135311505901406,1.0,391.82574,2302.556340000003,7.499979068270586,0.0,110.93942857143261,2.0,0.4853051231174056,0.0,-1.3884311451681786,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-2.0923396602609605,0.8565124345653722,0.2691079490170667,0.040669397080523216,8.53579310647064e-08,0.35873143632914267,3.062057321292607e-08,0.5094320865697076,0,BTC/USDT,2025-07-26 02:00:00+00:00
117469.01,117603.0,117462.64,117489.62,175.33791,0.11946587281497768,0.00017543513981901595,0.17831456006474444,0.14683670561309248,-0.5525104859114156,-0.9878698004016457,1.0,175.33791,3157.4003100000023,7.502393802224169,0.0,107.80997744360715,2.0,0.507988846479323,1.0,-1.3711212970398567,0.0,1.0,0.7,0.0,0.0,10.0,0.1,-0.5719184288601789,1.4368864559251204,0.0175535673241356,0.07484802891187387,8.512884245853213e-08,0.16089341647034142,1.3696670303318693e-08,-0.07763876763427206,0,BTC/USDT,2025-07-26 03:00:00+00:00
117489.61,117547.92,117396.95,117496.81,182.72574,0.12848859471163615,6.128013697355957e-05,0.2255538136696993,0.04769159435615913,0.042134812716770664,-1.1496384235780035,1.0,182.72574,2710.868450000002,7.4623243500551215,0.0,99.66603759398274,2.0,0.5310928516428892,1.0,-1.3650855158544695,0.0,1.0,0.7,0.0,0.0,10.0,0.1,0.5099802724597471,1.8549223599287374,0.00611968955215314,0.05044517172366989,8.511390193245421e-08,0.16800548865516182,1.4299602685509491e-08,-0.08204059484675665,0,BTC/USDT,2025-07-26 04:00:00+00:00
117496.8,117541.19,117419.83,117444.99,155.81148,0.10333348404218909,-0.0004410454252505615,0.20974886460168662,-0.42691166776178735,-0.1472932056534565,-1.0892515655030315,-1.0,-155.81148,1715.4774300000026,6.934690225357734,0.0,100.45111278195294,2.0,0.5463154520294321,1.0,-1.4085867927705609,0.0,1.0,0.7,0.0,0.0,10.0,0.1,1.6562912297142796,2.2187291462035628,-0.044103325017919026,0.07023709046114768,8.510869354462738e-08,0.14454898672251745,1.230237541315315e-08,-0.17175590128728316,0,BTC/USDT,2025-07-26 05:00:00+00:00
117444.99,117458.0,117320.0,117350.71,213.86521,0.11759622076423738,-0.0008030811898775953,0.302418647978809,-0.6831884057921425,0.37258955501866753,-0.8976058325759214,-1.0,-213.86521,763.9584200000025,6.9124961325736995,0.0,102.1094360902248,2.0,0.55468589311097,1.0,-1.4877319179664283,0.0,1.0,0.7,0.0,0.0,10.0,0.1,2.73674401719202,2.4219350650103846,-0.08027588064846158,0.07467545113398431,0.0,0.2004387398344966,0.0,-0.5911037562316719,0,BTC/USDT,2025-07-26 06:00:00+00:00
117350.71,117382.76,117304.46,117304.47,454.07762,0.06674937451231684,-0.00039411020543863104,0.6748870388930212,-0.5905491698521272,1.1231953528112406,-0.4032433623493546,-1.0,-454.07762,-108.54877999999746,6.884133792940959,0.0,105.25203007518648,2.0,0.5688426581475098,1.0,-1.5265489585800984,0.0,1.0,0.7,0.0,0.0,10.0,0.1,3.690634991344264,2.46125468392866,-0.03940325542129974,0.07174119126876581,0.0,0.4291797303775779,0.0,-0.5911037562316719,0,BTC/USDT,2025-07-26 07:00:00+00:00
117304.47,117615.12,117304.46,117557.14,259.96197,0.2642629788373458,0.0021516509018234624,0.41833781266487435,0.8133329041369791,-0.42749442264959014,-0.6824394681298637,1.0,259.96197,-97.47269999999747,6.669758083857596,0.0,103.95021052631502,2.0,0.592140960759605,1.0,-1.3144403588427278,0.0,1.0,0.7,0.0,0.0,10.0,0.1,4.584148761749465,2.406504617648684,0.2153967363732967,0.0849600426605493,0.0,0.24887745048097445,0.0,-0.5661301856648489,0,BTC/USDT,2025-07-26 08:00:00+00:00
117557.14,117617.65,117458.0,117570.6,190.39173,0.13579075040868566,0.00011449095725342187,0.35203331882713707,0.08430942687079603,-0.26761699028515595,-0.7645250360765813,1.0,190.39173,-278.59033999999747,6.671536027015598,0.0,102.40018796992405,2.0,0.6013095497134061,1.0,-1.3031411078336386,0.0,1.0,0.7,0.0,0.0,10.0,0.1,5.203124681183252,2.265731759261026,0.011449751159320343,0.05538533581104094,0.0,0.18583106442569297,0.0,-0.5661301856648489,0,BTC/USDT,2025-07-26 09:00:00+00:00
117570.6,118217.45,117545.1,117971.93,749.16688,0.5699237098180824,0.0034077106021575304,1.5704586189783192,0.5969063731678375,2.9348709106220108,0.8964072143135667,1.0,749.16688,858.9875500000026,4.3770959070266,0.0,84.71118045112775,2.0,0.6047235385333386,1.0,-0.9662370656735031,0.0,1.0,0.7,0.0,0.0,10.0,0.1,5.397698418810891,2.061992264223007,0.3413523448889233,0.059731886982528536,0.0,0.7323374659459412,0.0,-0.5661301856648489,0,BTC/USDT,2025-07-26 10:00:00+00:00
117971.94,118072.41,117776.1,117776.11,349.789,0.2515875248384394,-0.0016613502851224667,0.8093295765469993,-0.6608956835724153,-0.5330960172718794,-0.33719902154140174,-1.0,-349.789,775.8666600000026,3.8234616268569575,0.0,71.80717293233258,2.0,0.6059439618687373,1.0,-1.1306218600716234,0.0,1.0,0.7,0.0,0.0,10.0,0.1,5.093562823255072,1.8076701854643773,-0.16598863814467624,0.04439340729189695,8.476592702444748e-08,0.34278131387497757,2.9056175837270577e-08,0.7107519142391637,0,BTC/USDT,2025-07-26 11:00:00+00:00
117776.1,117990.0,117772.13,117914.17,171.77445,0.1847699899002769,0.0011716225348975748,0.43627314191496186,0.6337265341688239,-0.5089198059401525,-1.0119514920517965,1.0,171.77445,555.8153700000025,3.5690978443778505,0.0,65.02957142857034,2.0,0.6058180090475141,1.0,-1.014724787685739,0.0,1.0,0.7,0.0,0.0,10.0,0.1,5.24039690019662,1.6777952644645768,0.11722241463061334,0.06492346704053918,8.490686264609444e-08,0.16952753292623338,1.439405095289895e-08,0.2181137603692205,0,BTC/USDT,2025-07-26 12:00:00+00:00
117914.16,118220.0,117855.15,118125.24,341.83674,0.3088670973282304,0.0017885154450204268,0.907094554232684,0.5785391256664927,0.9900325106556884,-0.16757439753930936,1.0,341.83674,722.3142000000026,3.480978536102016,0.0,56.4124285714295,2.0,0.5997799153294963,1.0,-0.8375380929987131,0.0,1.0,0.7,0.0,0.0,10.0,0.1,5.223338630066697,1.539472342040729,0.17900308334444226,0.06842326040266365,8.480744930623105e-08,0.33888499160492364,2.8739971746177097e-08,1.3412812997407213,0,BTC/USDT,2025-07-26 13:00:00+00:00
118125.24,118210.85,117956.0,118064.99,355.21897,0.21585569100544183,-0.0005101819944614602,0.9781711317422417,-0.23641357661276127,0.039148015511732304,-0.039573388538809616,-1.0,-355.21897,184.36949000000266,3.2567591729409164,0.0,50.89257894737223,2.0,0.5917476869242083,1.0,-0.8881160925007348,0.0,1.0,0.7,0.0,0.0,10.0,0.1,5.5941402402447755,1.4856752723261148,-0.051005187375707806,0.11133835287513809,0.0,0.3551156047253546,0.0,-0.6455371527411927,0,BTC/USDT,2025-07-26 14:00:00+00:00
118064.99,118142.87,117818.2,118130.1,434.76718,0.2748410438999021,0.0005513239216718654,1.267892415546807,0.200542088889643,0.22394133398900395,0.548809735778349,1.0,434.76718,774.9481500000027,3.2244722912084205,0.0,47.04839849624119,2.0,0.5870320317244769,1.0,-0.8334582742836938,0.0,1.0,0.7,0.0,0.0,10.0,0.1,5.740325001294029,1.4018762518333039,0.05514759286389115,0.08583411007623924,0.0,0.4363442114090455,0.0,-0.6455371527411927,0,BTC/USDT,2025-07-26 15:00:00+00:00
